drive,frame,baseline_idx,baseline_score,baseline_x,baseline_y,baseline_z,matched,warm_idx,warm_score,iou,center_dist,warm_x,warm_y,warm_z,n_carried_over,n_freshly_refilled
2011_09_26_drive_0001_sync,0000000007,1,0.5230857133865356,40.379295349121094,7.016176223754883,-1.597991704940796,True,42,0.4933726489543915,0.8165951371192932,0.17851583659648895,40.20235824584961,7.02241325378418,-1.5751385688781738,3155,941
2011_09_26_drive_0001_sync,0000000007,2,0.7603557705879211,33.244022369384766,7.948061466217041,-1.675363540649414,True,61,0.7244877815246582,0.7274109721183777,0.20818530023097992,33.3262939453125,7.7571120262146,-1.685890555381775,3155,941
2011_09_26_drive_0001_sync,0000000007,3,0.871258020401001,15.665444374084473,8.899816513061523,-1.6990611553192139,True,88,0.7910020351409912,0.8734592795372009,0.14083780348300934,15.71562671661377,8.901040077209473,-1.8306496143341064,3155,941
2011_09_26_drive_0001_sync,0000000008,0,0.3400225043296814,38.75862503051758,7.421421527862549,-1.8012715578079224,True,7,0.2890354096889496,0.8270915746688843,0.12622317671775818,38.82583236694336,7.3324689865112305,-1.7420861721038818,3130,966
2011_09_26_drive_0001_sync,0000000008,1,0.605226457118988,31.840784072875977,7.746779441833496,-1.8511602878570557,True,42,0.7671393752098083,0.687993049621582,0.3175511062145233,32.12197494506836,7.87716817855835,-1.782101035118103,3130,966
2011_09_26_drive_0001_sync,0000000008,2,0.8804703950881958,14.360441207885742,8.91677474975586,-1.6857041120529175,True,68,0.8684104681015015,0.883587121963501,0.07702773064374924,14.370705604553223,8.950757026672363,-1.6173439025878906,3130,966
2011_09_26_drive_0001_sync,0000000008,3,0.8521543145179749,22.71446990966797,8.447748184204102,-1.84373140335083,True,58,0.8350377678871155,0.8779314756393433,0.05034143105149269,22.712453842163086,8.438142776489258,-1.8931068181991577,3130,966
2011_09_26_drive_0001_sync,0000000009,0,0.54042649269104,37.50130081176758,7.303348541259766,-1.5981531143188477,True,23,0.5583707690238953,0.7976424694061279,0.17885702848434448,37.33833694458008,7.252881050109863,-1.6518713235855103,3176,920
2011_09_26_drive_0001_sync,0000000009,1,0.8619251251220703,13.009904861450195,8.948171615600586,-1.6559784412384033,True,32,0.832503080368042,0.8672820925712585,0.11718969792127609,13.064125061035156,9.008565902709961,-1.7405132055282593,3176,920
2011_09_26_drive_0001_sync,0000000009,2,0.8832268714904785,21.411296844482422,8.567828178405762,-1.7954845428466797,True,97,0.8608801364898682,0.8198473453521729,0.0966915562748909,21.32740020751953,8.563196182250977,-1.7476394176483154,3176,920
2011_09_26_drive_0001_sync,0000000009,3,0.8028018474578857,30.513090133666992,7.982475757598877,-1.5958120822906494,True,28,0.7169367671012878,0.9299704432487488,0.03853638097643852,30.513690948486328,8.019649505615234,-1.5856728553771973,3176,920
2011_09_26_drive_0001_sync,0000000010,0,0.5205070376396179,36.31195068359375,7.507796764373779,-1.4962713718414307,True,57,0.5683608055114746,0.7519946098327637,0.19129124283790588,36.18696975708008,7.628667831420898,-1.5760353803634644,3199,897
2011_09_26_drive_0001_sync,0000000010,1,0.8625219464302063,20.06913185119629,8.582399368286133,-1.7693955898284912,True,96,0.8691241145133972,0.8238633275032043,0.17988048493862152,19.918106079101562,8.529804229736328,-1.8517482280731201,3199,897
2011_09_26_drive_0001_sync,0000000010,2,0.7191501259803772,29.335979461669922,8.188782691955566,-1.5920860767364502,True,9,0.7829306125640869,0.8166302442550659,0.12623022496700287,29.266361236572266,8.089744567871094,-1.5563254356384277,3199,897
2011_09_26_drive_0001_sync,0000000010,3,0.8804095983505249,11.738821029663086,8.963706016540527,-1.7594523429870605,True,90,0.8608867526054382,0.9072082042694092,0.11634925752878189,11.700970649719238,8.974485397338867,-1.649961233139038,3199,897
2011_09_26_drive_0001_sync,0000000011,0,0.9047074913978577,10.390447616577148,9.092342376708984,-1.7081929445266724,True,34,0.884552538394928,0.871533989906311,0.06637552380561829,10.405476570129395,9.070335388183594,-1.647402048110962,3210,886
2011_09_26_drive_0001_sync,0000000011,1,0.8305771946907043,28.169553756713867,8.302286148071289,-1.4849567413330078,True,33,0.8350419998168945,0.813369631767273,0.1799943596124649,28.00067710876465,8.247550010681152,-1.5146653652191162,3210,886
2011_09_26_drive_0001_sync,0000000011,2,0.8750806450843811,18.602792739868164,8.719793319702148,-1.699228286743164,True,27,0.893740177154541,0.9033429622650146,0.06200781092047691,18.656801223754883,8.701238632202148,-1.6750668287277222,3210,886
2011_09_26_drive_0001_sync,0000000012,0,0.8786641359329224,17.35110855102539,8.780538558959961,-1.7182835340499878,True,68,0.8999283909797668,0.8928579688072205,0.047672368586063385,17.376083374023438,8.792460441589355,-1.7571008205413818,3097,999
2011_09_26_drive_0001_sync,0000000012,1,0.8369751572608948,26.864261627197266,8.358674049377441,-1.5337402820587158,True,28,0.8257692456245422,0.9466253519058228,0.016863737255334854,26.867658615112305,8.34476089477539,-1.542643666267395,3097,999
2011_09_26_drive_0001_sync,0000000012,2,0.8839393258094788,9.139066696166992,9.0963134765625,-1.767571210861206,True,52,0.9052144885063171,0.8366151452064514,0.17097875475883484,9.12923526763916,9.130029678344727,-1.60023832321167,3097,999
2011_09_26_drive_0001_sync,0000000013,0,0.44404318928718567,31.84091567993164,8.733818054199219,-1.6458930969238281,True,65,0.49220311641693115,0.6867212057113647,0.2974042594432831,31.70259666442871,8.996956825256348,-1.6372251510620117,3120,976
2011_09_26_drive_0001_sync,0000000013,1,0.3998549282550812,51.84131622314453,6.25294303894043,-1.4432190656661987,True,26,0.4549356698989868,0.7720880508422852,0.2147335410118103,51.639869689941406,6.287107944488525,-1.5092686414718628,3120,976
2011_09_26_drive_0001_sync,0000000013,2,0.8925057649612427,7.842313766479492,9.08233642578125,-1.7416504621505737,True,49,0.880485475063324,0.9125317931175232,0.09043526649475098,7.830936431884766,9.113385200500488,-1.657477617263794,3120,976
2011_09_26_drive_0001_sync,0000000013,3,0.8675689101219177,25.517066955566406,8.441816329956055,-1.6180591583251953,True,56,0.8525296449661255,0.9428534507751465,0.017706817016005516,25.516719818115234,8.427860260009766,-1.6289513111114502,3120,976
2011_09_26_drive_0001_sync,0000000013,4,0.8737449645996094,16.125019073486328,8.849481582641602,-1.79521644115448,True,96,0.8855326175689697,0.9048206806182861,0.09392185509204865,16.03716468811035,8.82133960723877,-1.8128502368927002,3120,976
2011_09_26_drive_0001_sync,0000000014,0,0.8229129314422607,6.600185394287109,9.177330017089844,-1.8211194276809692,True,25,0.8708675503730774,0.9466989040374756,0.04172885790467262,6.640484809875488,9.166544914245605,-1.820151925086975,3095,1001
2011_09_26_drive_0001_sync,0000000014,1,0.7875015735626221,30.945497512817383,8.050293922424316,-1.646211862564087,True,24,0.7363854050636292,0.7756065130233765,0.15411287546157837,31.047346115112305,8.123818397521973,-1.556926965713501,3095,1001
2011_09_26_drive_0001_sync,0000000014,2,0.8981679081916809,24.224651336669922,8.534858703613281,-1.6577273607254028,True,80,0.8755121231079102,0.8903036713600159,0.08387056738138199,24.155916213989258,8.576517105102539,-1.6337621212005615,3095,1001
2011_09_26_drive_0001_sync,0000000014,3,0.5781006217002869,50.40743637084961,6.321379661560059,-1.5251498222351074,True,74,0.5781593918800354,0.9692909121513367,0.013826217502355576,50.41911315917969,6.326381206512451,-1.530608892440796,3095,1001
2011_09_26_drive_0001_sync,0000000014,4,0.8891887068748474,14.813908576965332,8.858738899230957,-1.8193879127502441,True,71,0.9036177396774292,0.9248632192611694,0.04359691962599754,14.835441589355469,8.871421813964844,-1.8551113605499268,3095,1001
2011_09_26_drive_0001_sync,0000000015,0,0.7418596148490906,5.2745466232299805,9.198019027709961,-1.8266212940216064,True,84,0.7942922115325928,0.9055624008178711,0.06168617308139801,5.273481369018555,9.218538284301758,-1.8847849369049072,3120,976
2011_09_26_drive_0001_sync,0000000015,1,0.6520422101020813,29.839275360107422,8.180742263793945,-1.6066619157791138,False,,,0.0,,,,,3120,976
2011_09_26_drive_0001_sync,0000000015,2,0.36357155442237854,34.96379470825195,8.213404655456543,-1.6527900695800781,True,31,0.08451049774885178,0.5965166091918945,0.3728529214859009,35.1904182434082,7.931577205657959,-1.5620466470718384,3120,976
2011_09_26_drive_0001_sync,0000000015,3,0.8941735029220581,22.99549674987793,8.586673736572266,-1.6247819662094116,True,86,0.8967485427856445,0.9556125402450562,0.07390739023685455,22.92215919494629,8.595730781555176,-1.6234123706817627,3120,976
2011_09_26_drive_0001_sync,0000000015,4,0.8841378688812256,13.520013809204102,8.918838500976562,-1.7901952266693115,True,60,0.8840591907501221,0.9070062041282654,0.07318327575922012,13.550929069519043,8.913419723510742,-1.8563063144683838,3120,976
2011_09_26_drive_0001_sync,0000000016,0,0.9071146249771118,12.331588745117188,8.970804214477539,-1.8745546340942383,True,88,0.905076265335083,0.9270089268684387,0.04697994887828827,12.320685386657715,8.951507568359375,-1.8331315517425537,3130,966
2011_09_26_drive_0001_sync,0000000016,1,0.8684782385826111,21.684362411499023,8.655173301696777,-1.601656198501587,True,27,0.8876974582672119,0.9263270497322083,0.0726282075047493,21.618572235107422,8.663456916809082,-1.6312854290008545,3130,966
2011_09_26_drive_0001_sync,0000000016,2,0.8200945854187012,28.39703941345215,8.347783088684082,-1.692861557006836,True,32,0.7400431632995605,0.7786620259284973,0.2049688994884491,28.57876968383789,8.439538955688477,-1.7166779041290283,3130,966
2011_09_26_drive_0001_sync,0000000016,3,0.838833212852478,4.058074951171875,9.214458465576172,-1.9102675914764404,True,75,0.8749937415122986,0.8841840028762817,0.13882504403591156,4.075366973876953,9.170605659484863,-1.7796907424926758,3130,966
2011_09_26_drive_0001_sync,0000000017,0,0.584751307964325,27.308502197265625,8.57681655883789,-1.6421897411346436,True,54,0.5496360063552856,0.7723142504692078,0.1389564573764801,27.431617736816406,8.520441055297852,-1.6109925508499146,3092,1004
2011_09_26_drive_0001_sync,0000000017,1,0.8949387073516846,20.536434173583984,8.740582466125488,-1.6794439554214478,True,72,0.8901821374893188,0.9429511427879333,0.00869043916463852,20.538990020751953,8.744494438171387,-1.672116756439209,3092,1004
2011_09_26_drive_0001_sync,0000000017,2,0.4440663158893585,46.67181396484375,7.2840094566345215,-1.6570435762405396,False,,,0.0,,,,,3092,1004
2011_09_26_drive_0001_sync,0000000017,3,0.7310950756072998,2.7713723182678223,9.28161334991455,-1.8056304454803467,True,64,0.8510901927947998,0.8639212250709534,0.08049594610929489,2.826070547103882,9.26131820678711,-1.8610904216766357,3092,1004
2011_09_26_drive_0001_sync,0000000017,4,0.9078323841094971,11.015498161315918,8.98001766204834,-1.874511480331421,True,39,0.903987467288971,0.9056578874588013,0.049889590591192245,11.045110702514648,9.018789291381836,-1.8640793561935425,3092,1004
2011_09_26_drive_0001_sync,0000000018,0,0.5461602807044983,31.229549407958984,8.28209114074707,-1.72342848777771,True,91,0.5292364358901978,0.8016194701194763,0.10204395651817322,31.317943572998047,8.231755256652832,-1.7153204679489136,3111,985
2011_09_26_drive_0001_sync,0000000018,1,0.9104494452476501,9.834546089172363,9.032925605773926,-1.918227195739746,True,57,0.9123294353485107,0.8735769987106323,0.05750104784965515,9.796520233154297,9.03457260131836,-1.8751262426376343,3111,985
2011_09_26_drive_0001_sync,0000000018,2,0.8455122709274292,26.03254508972168,8.516777992248535,-1.7234948873519897,True,43,0.8416963815689087,0.825437068939209,0.07781326025724411,26.057863235473633,8.533626556396484,-1.6518707275390625,3111,985
2011_09_26_drive_0001_sync,0000000018,3,0.8423912525177002,1.6818922758102417,9.208462715148926,-1.667985439300537,True,65,0.8169984817504883,0.7933275103569031,0.22153274714946747,1.5264463424682617,9.218280792236328,-1.825519323348999,3111,985
2011_09_26_drive_0001_sync,0000000018,4,0.8654677867889404,19.436748504638672,8.784988403320312,-1.6829190254211426,True,82,0.8919278383255005,0.8757279515266418,0.13035036623477936,19.309720993041992,8.802712440490723,-1.6596577167510986,3111,985
2011_09_26_drive_0001_sync,0000000019,0,0.8541373610496521,24.7745304107666,8.546736717224121,-1.6509201526641846,True,35,0.8482233881950378,0.8898588418960571,0.07949844747781754,24.79960060119629,8.594051361083984,-1.7096807956695557,3144,952
2011_09_26_drive_0001_sync,0000000019,1,0.31967854499816895,34.35370635986328,8.208830833435059,-1.7285622358322144,True,54,0.49887990951538086,0.6496195793151855,0.36319679021835327,34.62505340576172,7.970790386199951,-1.6883199214935303,3144,952
2011_09_26_drive_0001_sync,0000000019,2,0.898591160774231,17.945863723754883,8.830279350280762,-1.6763100624084473,True,82,0.902824342250824,0.9319139719009399,0.04298276826739311,17.95872688293457,8.864147186279297,-1.653179407119751,3144,952
2011_09_26_drive_0001_sync,0000000019,3,0.5852205157279968,0.5861558318138123,9.249588012695312,-1.651721715927124,True,90,0.6140947341918945,0.8085629343986511,0.26490557193756104,0.34927067160606384,9.241039276123047,-1.7699896097183228,3144,952
2011_09_26_drive_0001_sync,0000000019,4,0.9071707725524902,8.576436042785645,9.028014183044434,-1.8773081302642822,True,95,0.9077478051185608,0.9522501230239868,0.015459212474524975,8.576658248901367,9.042064666748047,-1.8837518692016602,3144,952
2011_09_26_drive_0001_sync,0000000020,0,0.6953420639038086,23.565641403198242,8.611221313476562,-1.6540417671203613,True,88,0.8442776799201965,0.9289116263389587,0.016523025929927826,23.574735641479492,8.611083030700684,-1.6678361892700195,3205,891
2011_09_26_drive_0001_sync,0000000020,1,0.6401088833808899,33.31550598144531,8.257171630859375,-1.7036327123641968,True,21,0.6735358834266663,0.8565805554389954,0.07249295711517334,33.29572677612305,8.202356338500977,-1.660513162612915,3205,891
2011_09_26_drive_0001_sync,0000000020,2,0.8925226330757141,16.66790008544922,8.901869773864746,-1.6754001379013062,True,77,0.9128686189651489,0.9105563163757324,0.07228384912014008,16.731216430664062,8.91740608215332,-1.644181251525879,3205,891
2011_09_26_drive_0001_sync,0000000020,3,0.8993024826049805,7.356657028198242,9.079696655273438,-1.8553415536880493,True,34,0.9108864068984985,0.9281790852546692,0.052504636347293854,7.309993743896484,9.061567306518555,-1.8711719512939453,3205,891
2011_09_26_drive_0001_sync,0000000020,4,0.6927846670150757,28.594541549682617,8.395840644836426,-1.682164192199707,True,72,0.50803142786026,0.8976262211799622,0.059266671538352966,28.538070678710938,8.390005111694336,-1.6991796493530273,3205,891
2011_09_26_drive_0001_sync,0000000021,0,0.8963727951049805,15.494287490844727,8.867583274841309,-1.7195239067077637,True,56,0.9058128595352173,0.8714409470558167,0.07905280590057373,15.510375022888184,8.941868782043457,-1.69779372215271,3139,957
2011_09_26_drive_0001_sync,0000000021,1,0.8703376650810242,22.221664428710938,8.669593811035156,-1.6494464874267578,True,76,0.8240541219711304,0.8803403973579407,0.09503362327814102,22.297677993774414,8.620884895324707,-1.6791242361068726,3139,957
2011_09_26_drive_0001_sync,0000000021,2,0.776650071144104,27.282522201538086,8.561708450317383,-1.6948567628860474,True,63,0.7152460813522339,0.7948473691940308,0.1440850794315338,27.358905792236328,8.498441696166992,-1.5903418064117432,3139,957
2011_09_26_drive_0001_sync,0000000021,3,0.9004559516906738,6.180695056915283,9.068415641784668,-1.8589751720428467,True,90,0.9076512455940247,0.8965097069740295,0.039304815232753754,6.181303977966309,9.09436321258545,-1.8884916305541992,3139,957
2011_09_26_drive_0001_sync,0000000022,0,0.8166823983192444,26.041309356689453,8.595867156982422,-1.6910958290100098,True,68,0.8138368725776672,0.8521835803985596,0.09300930052995682,26.099231719970703,8.524741172790527,-1.7064849138259888,3139,957
2011_09_26_drive_0001_sync,0000000022,1,0.4607503414154053,30.818309783935547,8.280965805053711,-1.6704046726226807,True,28,0.3372732102870941,0.8258718848228455,0.2637883126735687,31.07935333251953,8.243057250976562,-1.6722707748413086,3139,957
2011_09_26_drive_0001_sync,0000000022,2,0.9019205570220947,4.935800552368164,9.074684143066406,-1.9079298973083496,True,11,0.9130472540855408,0.9485611915588379,0.030715089291334152,4.924073696136475,9.084284782409668,-1.9346455335617065,3139,957
2011_09_26_drive_0001_sync,0000000022,3,0.8462774753570557,21.05172348022461,8.679937362670898,-1.6534230709075928,True,59,0.8508387207984924,0.9514082670211792,0.027364671230316162,21.03170394897461,8.66446590423584,-1.642998218536377,3139,957
2011_09_26_drive_0001_sync,0000000022,4,0.9025219678878784,14.269661903381348,8.949908256530762,-1.6907742023468018,True,45,0.8959681987762451,0.9456354379653931,0.0280777495354414,14.274602890014648,8.977109909057617,-1.6956748962402344,3139,957
2011_09_26_drive_0001_sync,0000000023,0,0.820605993270874,24.860132217407227,8.573953628540039,-1.6597986221313477,True,55,0.7764273285865784,0.8600698113441467,0.11309489607810974,24.967723846435547,8.601176261901855,-1.63804030418396,3120,976
2011_09_26_drive_0001_sync,0000000023,1,0.9064910411834717,3.758993625640869,9.096545219421387,-2.0049924850463867,True,28,0.8977882862091064,0.9094400405883789,0.05492379516363144,3.7204971313476562,9.058709144592285,-1.9948399066925049,3120,976
2011_09_26_drive_0001_sync,0000000023,2,0.8710051774978638,19.85902976989746,8.826252937316895,-1.6935555934906006,True,86,0.8740542531013489,0.8361737132072449,0.0946660116314888,19.81580352783203,8.745469093322754,-1.6697413921356201,3120,976
2011_09_26_drive_0001_sync,0000000023,3,0.9041971564292908,13.060076713562012,8.99588394165039,-1.7244019508361816,True,38,0.8996925950050354,0.9309910535812378,0.039543282240629196,13.065779685974121,9.009193420410156,-1.6876051425933838,3120,976
2011_09_26_drive_0001_sync,0000000023,4,0.6650795936584473,29.388673782348633,8.283550262451172,-1.6121658086776733,True,73,0.6669914722442627,0.8527243733406067,0.11115685850381851,29.4852294921875,8.240960121154785,-1.577252745628357,3120,976
2011_09_26_drive_0001_sync,0000000024,0,0.8615346550941467,18.579362869262695,8.830093383789062,-1.6982438564300537,True,20,0.8645617365837097,0.8570473194122314,0.08213836699724197,18.634456634521484,8.889131546020508,-1.713273286819458,3131,965
2011_09_26_drive_0001_sync,0000000024,1,0.8981271982192993,2.652676820755005,9.126523971557617,-1.883819341659546,True,23,0.9001867175102234,0.8655592799186707,0.09349367022514343,2.596559524536133,9.13884449005127,-1.9575765132904053,3131,965
2011_09_26_drive_0001_sync,0000000024,2,0.8346543312072754,28.34560775756836,8.343729019165039,-1.636770486831665,True,30,0.771329939365387,0.842502236366272,0.10345330834388733,28.3085880279541,8.437982559204102,-1.6579458713531494,3131,965
2011_09_26_drive_0001_sync,0000000024,3,0.9033861756324768,11.85690689086914,9.047317504882812,-1.7627280950546265,True,7,0.8925356864929199,0.9106476902961731,0.04953201860189438,11.898823738098145,9.024450302124023,-1.749556541442871,3131,965
2011_09_26_drive_0001_sync,0000000024,4,0.5315679311752319,38.26396560668945,7.997592449188232,-1.6862610578536987,True,33,0.3673395812511444,0.6391639709472656,0.26347798109054565,38.09581756591797,8.154284477233887,-1.5574414730072021,3131,965
2011_09_26_drive_0001_sync,0000000024,5,0.7008484601974487,23.402467727661133,8.597967147827148,-1.7674146890640259,True,38,0.7550642490386963,0.6570467352867126,0.265846312046051,23.5926570892334,8.763490676879883,-1.6831281185150146,3131,965
2011_09_26_drive_0001_sync,0000000025,0,0.37556737661361694,61.68048095703125,7.3458075523376465,-1.3050992488861084,True,90,0.34972769021987915,0.6849331259727478,0.2828693389892578,61.52913284301758,7.581541538238525,-1.2658779621124268,3176,920
2011_09_26_drive_0001_sync,0000000025,1,0.9058184623718262,10.6444091796875,9.05225658416748,-1.7552140951156616,True,58,0.900432288646698,0.9267452359199524,0.09630328416824341,10.73947811126709,9.03967571258545,-1.764042615890503,3176,920
2011_09_26_drive_0001_sync,0000000025,2,0.864067792892456,22.410371780395508,8.676079750061035,-1.7503939867019653,True,63,0.8388640880584717,0.8918660283088684,0.11720145493745804,22.298757553100586,8.69914436340332,-1.7777155637741089,3176,920
2011_09_26_drive_0001_sync,0000000025,3,0.46691280603408813,36.691741943359375,8.129785537719727,-1.6281347274780273,True,47,0.3841484487056732,0.7273284792900085,0.23015758395195007,36.8104133605957,8.324621200561523,-1.6586087942123413,3176,920
2011_09_26_drive_0001_sync,0000000025,4,0.8328258991241455,17.408458709716797,8.893648147583008,-1.6724975109100342,True,56,0.8534838557243347,0.8855477571487427,0.0951743796467781,17.488285064697266,8.923718452453613,-1.714707612991333,3176,920
2011_09_26_drive_0001_sync,0000000025,5,0.7150004506111145,27.017995834350586,8.496393203735352,-1.6490612030029297,True,70,0.700832188129425,0.8233677744865417,0.11639763414859772,27.079607009887695,8.398362159729004,-1.6371285915374756,3176,920
2011_09_26_drive_0001_sync,0000000025,6,0.8786308169364929,1.517756700515747,9.122010231018066,-1.9210811853408813,True,89,0.8635407090187073,0.864681601524353,0.030364030972123146,1.5338503122329712,9.147262573242188,-1.9160523414611816,3176,920
2011_09_26_drive_0001_sync,0000000026,0,0.6056365966796875,35.46985626220703,8.43964958190918,-1.6674351692199707,True,15,0.7054538130760193,0.5799643993377686,0.17539671063423157,35.578125,8.307266235351562,-1.6284924745559692,3210,886
2011_09_26_drive_0001_sync,0000000026,1,0.906434178352356,9.479975700378418,9.085128784179688,-1.7478501796722412,True,48,0.9098108410835266,0.9464750289916992,0.031433142721652985,9.509028434753418,9.080382347106934,-1.7588707208633423,3210,886
2011_09_26_drive_0001_sync,0000000026,2,0.8921126127243042,16.213674545288086,8.925041198730469,-1.6485011577606201,True,62,0.8816000819206238,0.8908461928367615,0.047495413571596146,16.222543716430664,8.87854290008545,-1.6523818969726562,3210,886
2011_09_26_drive_0001_sync,0000000026,3,0.8119379281997681,25.889699935913086,8.510740280151367,-1.5179829597473145,True,9,0.7670099139213562,0.8194763660430908,0.12425044924020767,25.795021057128906,8.43779182434082,-1.5519330501556396,3210,886
2011_09_26_drive_0001_sync,0000000026,4,0.8282240033149719,0.23841078579425812,9.079614639282227,-1.873967170715332,True,42,0.7983090281486511,0.8972824215888977,0.12376350164413452,0.3610043227672577,9.080995559692383,-1.8908882141113281,3210,886
2011_09_26_drive_0001_sync,0000000026,5,0.8405098915100098,21.24197006225586,8.759124755859375,-1.6420023441314697,True,39,0.847802996635437,0.9189156293869019,0.06477396935224533,21.18067169189453,8.763144493103027,-1.6214592456817627,3210,886
2011_09_26_drive_0001_sync,0000000027,0,0.8998187780380249,8.223522186279297,9.05410099029541,-1.746669888496399,True,32,0.9059443473815918,0.9371641278266907,0.03087599016726017,8.204000473022461,9.06668472290039,-1.7263258695602417,3197,899
